_id,关注的收藏夹,关注,关注者,关注的问题,关注的话题,关注的专栏
5876eb529f11da0399d45617,172,65,0,969,110,14
5876eb529f11da0399d45619,212,2626,299,8533,336,28
5876eb529f11da0399d4561b,17,335,6,357,117,26
5876eb529f11da0399d4561d,297,105,191,15,4,18
5876eb529f11da0399d4561f,33,115,11,594,189,2
5876eb529f11da0399d45621,9,131,4,512,50,74
5876eb529f11da0399d45623,19,61,2,375,56,20
5876eb529f11da0399d45625,88,22,96,320,15,6
5876eb529f11da0399d45627,12,33,0,119,15,10
5876eb529f11da0399d45629,94,74,10,2,3,64
5876eb529f11da0399d4562b,350,316,3431,16,3,23
5876eb529f11da0399d4562d,33,192,10,49,11,4
5876eb529f11da0399d4562f,589,396,8,26,1,136
5876eb529f11da0399d45631,46,119,1,27,109,1
5876eb529f11da0399d45633,74,138,16,18,10,79
5876eb529f11da0399d45635,64,334,3,1480,317,28
5876eb529f11da0399d45637,8,36,4,108,28,31
5876eb529f11da0399d45639,33,495,5,194,14,161
5876eb529f11da0399d4563b,19,70,3,3,0,0
5876eb529f11da0399d4563d,3,26,0,48,19,9
5876eb529f11da0399d4563f,6,63,3,1,4,12
5876eb529f11da0399d45641,59,42,4,40,129,42
5876eb529f11da0399d45643,30,151,2,126,93,5
5876eb529f11da0399d45645,36,506,84,713,307,51
5876eb529f11da0399d45647,25,106,3,93,73,16
5876eb529f11da0399d45649,1559,259,6,16,28,86
5876eb529f11da0399d4564b,221,574,8,1144,513,190
5876eb529f11da0399d4564d,42,408,5,36,1,46
5876eb529f11da0399d4564f,13,718,15,1042,47,26
5876eb529f11da0399d45651,262,26,4,613,165,8
5876eb539f11da0399d45653,4,10,629,44,7,4
5876eb539f11da0399d45655,106,107,5,19,51,68
5876eb539f11da0399d45657,2,41,1,14,15,2
5876eb539f11da0399d45659,20,24,2,16,24,6
5876eb539f11da0399d4565b,6,180,8,28,118,39
5876eb539f11da0399d4565d,88,27,5,20,157,0
5876eb539f11da0399d4565f,15,96,0,25,2,52
5876eb539f11da0399d45661,31,87,21,359,86,34
5876eb539f11da0399d45663,599,1201,72,22,1,260
5876eb539f11da0399d45665,59,6,0,2,29,1
5876eb539f11da0399d45667,5,24,1,45,28,12
5876eb539f11da0399d45669,14,14,2,2,1,0
5876eb539f11da0399d4566b,3,0,3,0,8,0
5876eb539f11da0399d4566d,16,64,5,171,41,0
5876eb539f11da0399d4566f,7,488,7,168,21,47
5876eb539f11da0399d45671,60,466,1,40,1,251
5876eb539f11da0399d45673,16,7,1,129,79,1
5876eb539f11da0399d45675,0,0,3,1,4,0
5876eb539f11da0399d45677,203,234,7,26,79,102
5876eb539f11da0399d45679,22,74,9,182,2,1
5876eb539f11da0399d4567b,215,620,14,137,5,132
5876eb539f11da0399d4567d,34,242,9,325,23,23
5876eb539f11da0399d4567f,13,101,2,208,66,10
5876eb539f11da0399d45681,148,956,30,6786,283,193
5876eb539f11da0399d45683,48,119,0,37,55,81
5876eb539f11da0399d45685,17,76,1,239,10,50
5876eb539f11da0399d45687,56,4,11,608,49,36
5876eb539f11da0399d45689,321,287,16,63,19,102
5876eb539f11da0399d4568b,166,269,4,82,2,144
5876eb539f11da0399d4568d,11,134,0,80,59,5
5876eb539f11da0399d4568f,19,83,10,103,99,16
5876eb539f11da0399d45691,9,93,3,11,12,3
5876eb539f11da0399d45693,175,418,175,379,47,11
5876eb539f11da0399d45695,2,64,0,71,18,5
5876eb539f11da0399d45697,10,104,5,265,24,17
5876eb539f11da0399d45699,20,67,38,608,28,14
5876eb539f11da0399d4569b,20,6,1,4,2,0
5876eb539f11da0399d4569d,4,226,5,69,6,10
5876eb539f11da0399d4569f,60,116,0,293,98,7
5876eb539f11da0399d456a1,15,201,6,1371,58,49
5876eb539f11da0399d456a3,10,39,0,97,32,8
5876eb539f11da0399d456a5,1561,369,54,48,49,47
5876eb539f11da0399d456a7,842,239,65,129,7,261
5876eb539f11da0399d456a9,10,62,1,61,7,5
5876eb539f11da0399d456ab,17,16,2,18,18,8
5876eb539f11da0399d456ad,2,17,4,10,16,1
5876eb539f11da0399d456af,89,77,0,7,1,12
5876eb539f11da0399d456b1,12,5,6,63,7,1
5876eb539f11da0399d456b3,1946,318,102,45,1,72
5876eb539f11da0399d456b5,10,14,4,36,21,0
5876eb539f11da0399d456b7,1359,2924,72,18,1,41
5876eb539f11da0399d456b9,481,242,7,59,3,31
5876eb539f11da0399d456bb,10,1,4,17,1,0
5876eb539f11da0399d456bd,47,351,6,569,39,70
5876eb539f11da0399d456bf,86,37,0,65,9,0
5876eb539f11da0399d456c1,4,1,0,0,1,14
5876eb539f11da0399d456c3,160,714,65,34,2,34
5876eb539f11da0399d456c5,27,21,1,4,2,31
5876eb539f11da0399d456c7,52,45,1,60,32,6
5876eb539f11da0399d456c9,12,18,3,137,15,14
5876eb539f11da0399d456cb,3,49,1,39,37,7
5876eb539f11da0399d456cd,157,60,0,161,6,20
5876eb539f11da0399d456cf,81,54,6,6,6,9
5876eb539f11da0399d456d1,132,5,1,8,3,26
5876eb539f11da0399d456d3,304,221,45,34,8,109
5876eb539f11da0399d456d5,259,1194,11,1694,100,74
5876eb539f11da0399d456d7,9,168,11,591,104,25
5876eb539f11da0399d456d9,229,99,4,22,6,57
5876eb539f11da0399d456db,10,42,0,10,11,7
5876eb539f11da0399d456dd,1,2,0,25,0,0
5876eb539f11da0399d456df,22,17,30,103,12,0
5876eb539f11da0399d456e1,102,79,3,120,15,2
5876eb539f11da0399d456e3,13,58,4,118,9,10
5876eb539f11da0399d456e5,10,17,1,3,1,36
5876eb539f11da0399d456e7,24,27,0,68,45,7
5876eb539f11da0399d456e9,1180,663,25,249,206,208
5876eb539f11da0399d456eb,9,299,6,196,101,14
5876eb539f11da0399d456ed,2767,630,223,116,3,43
5876eb539f11da0399d456ef,4,51,0,120,16,1
5876eb539f11da0399d456f1,13,23,0,18,3,3
5876eb539f11da0399d456f3,2406,393,3,101,33,343
5876eb539f11da0399d456f5,21,110,0,65,10,21
5876eb539f11da0399d456f7,1,17,0,3,16,0
5876eb539f11da0399d456f9,8,10,1,15,2,1
5876eb539f11da0399d456fb,6,133,9,96,73,17
5876eb539f11da0399d456fd,19,123,120,158,9,3
5876eb539f11da0399d456ff,57,311,2,113,85,22
5876eb539f11da0399d45701,5,169,2,463,29,3
5876eb539f11da0399d45703,7,121,3,190,34,31
5876eb539f11da0399d45705,46,191,19,405,220,42
5876eb539f11da0399d45707,14,18,1,11,2,18
5876eb539f11da0399d45709,67,13,1,14,97,2
5876eb539f11da0399d4570b,11,813,22,429,218,89
5876eb539f11da0399d4570d,11,68,2,98,55,36
5876eb539f11da0399d4570f,84,512,43,2032,262,24
5876eb539f11da0399d45711,34,14,3,49,16,6
5876eb539f11da0399d45713,120,1290,21,471,151,224
5876eb539f11da0399d45715,8,21,0,11,10,2
5876eb539f11da0399d45717,260,233,36,68,2,50
5876eb539f11da0399d45719,12,41,7,68,22,4
5876eb539f11da0399d4571b,545,114,5,33,1,44
5876eb539f11da0399d4571d,120,26,24,144,202,5
5876eb539f11da0399d4571f,312,310,16,51,9,57
5876eb539f11da0399d45721,23,22,1,2,36,0
5876eb539f11da0399d45723,7,62,0,105,34,30
5876eb539f11da0399d45725,11,12,3,2,0,0
5876eb539f11da0399d45727,217,105,1,35,6,72
5876eb539f11da0399d45729,56,119,3,16,1,3
5876eb539f11da0399d4572b,801,208,92,12,2,41
5876eb539f11da0399d4572d,188,27,5,4138,386,5
5876eb539f11da0399d4572f,191,153,4,15,8,44
5876eb539f11da0399d45731,11,82,11,100,22,6
5876eb539f11da0399d45733,59,212,36,315,69,43
5876eb539f11da0399d45735,46,122,9,1521,301,17
5876eb539f11da0399d45737,111,116,5,11,3,168
5876eb539f11da0399d45739,182,188,2,80,85,15
5876eb539f11da0399d4573b,298,284,7,2184,515,25
5876eb539f11da0399d4573d,439,84,60,24,1,53
5876eb539f11da0399d4573f,367,120,72,23,6,30
5876eb539f11da0399d45741,22,162,84,103,22,24
5876eb539f11da0399d45743,15,108,101,116,52,2
5876eb539f11da0399d45745,44,85,76,7,1,23
5876eb539f11da0399d45747,310,1667,97,3526,198,225
5876eb539f11da0399d45749,31,100,14,56,24,6
5876eb539f11da0399d4574b,21,43,6,42,12,1
5876eb539f11da0399d4574d,131,13,0,28,6,31
5876eb539f11da0399d4574f,99,174,17,1101,218,39
5876eb539f11da0399d45751,23,250,12,490,8,32
5876eb539f11da0399d45753,35,64,1,4,10,1
5876eb539f11da0399d45755,0,44,0,24,22,12
5876eb539f11da0399d45757,714,1666,34,2408,464,149
5876eb539f11da0399d45759,36,194,9,520,81,9
5876eb539f11da0399d4575b,2,124,5,292,0,23
5876eb539f11da0399d4575d,7,20,6,54,20,5
5876eb539f11da0399d4575f,24,150,10,789,60,30
5876eb539f11da0399d45761,10,35,0,39,23,1
5876eb539f11da0399d45763,58,166,5,34,5,0
5876eb539f11da0399d45765,4,30,25,170,21,3
5876eb539f11da0399d45767,4,695,69,225,95,27
5876eb539f11da0399d45769,17,47,1,7,2,29
5876eb539f11da0399d4576b,51,112,1,825,117,23
5876eb539f11da0399d4576d,45,199,3,153,45,5
5876eb539f11da0399d4576f,25,75,1,130,80,12
5876eb539f11da0399d45771,311,219,10,12,2,46
5876eb539f11da0399d45773,11,110,6,503,71,11
5876eb539f11da0399d45775,35,48,2,48,16,6
5876eb539f11da0399d45777,92,328,11,1120,45,16
5876eb539f11da0399d45779,16,141,31,171,33,5
5876eb539f11da0399d4577b,54,123,6,57,10,9
5876eb539f11da0399d4577d,3,3,0,4,29,12
5876eb539f11da0399d4577f,28,25,1,216,118,1
5876eb539f11da0399d45781,7,10,2,17,10,2
5876eb539f11da0399d45783,42,19,12,476,122,7
5876eb539f11da0399d45785,203,106,4,152,19,7
5876eb539f11da0399d45787,17,134,2,54,23,4
5876eb539f11da0399d45789,1172,425,43,33,3,61
5876eb539f11da0399d4578b,70,12,2,7,38,2
5876eb539f11da0399d4578d,101,261,4,427,65,51
5876eb539f11da0399d4578f,92,174,9,362,53,6
5876eb539f11da0399d45791,68,12,0,108,43,6
5876eb539f11da0399d45793,178,69,239,19,1,12
5876eb539f11da0399d45795,205,744,9,5,2,39
5876eb539f11da0399d45797,12,190,41,764,78,20
5876eb539f11da0399d45799,6,16,0,115,31,3
5876eb539f11da0399d4579b,10,126,2,51,18,7
5876eb539f11da0399d4579d,61,71,8,93,21,8
5876eb539f11da0399d4579f,21,3,3,12,15,0
5876eb539f11da0399d457a1,32,592,24,107,23,48
5876eb539f11da0399d457a3,1093,391,29,208,5,91
5876eb539f11da0399d457a5,76,31,0,15,4,20
5876eb539f11da0399d457a7,8,25,4,16,13,1
5876eb539f11da0399d457a9,204,964,44,224,363,311
5876eb539f11da0399d457ab,20,23,2,53,30,15
5876eb539f11da0399d457ad,122,109,10,838,67,13
5876eb539f11da0399d457af,20,342,5,1253,499,24
5876eb539f11da0399d457b1,12,147,36,51,8,6
5876eb539f11da0399d457b3,1,30,0,204,13,2
5876eb539f11da0399d457b5,8,23,12,18,24,30
5876eb539f11da0399d457b7,831,308,4,56,4,146
5876eb539f11da0399d457b9,29,26,7,17,8,5
5876eb539f11da0399d457bb,21,59,2,286,60,3
5876eb539f11da0399d457bd,21,105,7,203,19,2
5876eb539f11da0399d457bf,4,134,1,16,42,3
5876eb539f11da0399d457c1,49,51,3,46,71,10
5876eb539f11da0399d457c3,42,12,3,34,14,4
5876eb539f11da0399d457c5,24,301,13,878,130,16
5876eb539f11da0399d457c7,23,147,218,203,55,53
5876eb539f11da0399d457c9,503,303,3,1742,23,8
5876eb539f11da0399d457cb,275,113,1,158,2,14
5876eb539f11da0399d457cd,82,779,10,645,64,68
5876eb549f11da0399d457cf,15,924,16,383,3,68
5876eb549f11da0399d457d1,90,21,0,3,2,23
5876eb549f11da0399d457d3,90,914,19,143,15,13
5876eb549f11da0399d457d5,223,261,21,5,1,25
5876eb549f11da0399d457d7,125,144,5,798,70,9
5876eb549f11da0399d457d9,20,34,3,70,30,11
5876eb549f11da0399d457db,118,384,70,47,3,95
5876eb549f11da0399d457dd,6,4,0,9,2,0
5876eb549f11da0399d457df,22,40,0,1,1,32
5876eb549f11da0399d457e1,14,327,155,1184,60,38
5876eb549f11da0399d457e3,338,140,2,77,13,45
5876eb549f11da0399d457e5,3,7,0,14,10,2
5876eb549f11da0399d457e7,55,246,1,39,2,59
5876eb549f11da0399d457e9,876,585,64,67,4,97
5876eb549f11da0399d457eb,57,8,1,5,31,0
5876eb549f11da0399d457ed,9,80,6,20,42,20
5876eb549f11da0399d457ef,529,303,994,11,3,22
5876eb549f11da0399d457f1,7,576,217,1505,101,120
5876eb549f11da0399d457f3,8,37,6,1752,36,52
5876eb549f11da0399d457f5,9,850,30,8009,32,259
5876eb549f11da0399d457f7,17,90,6,58,140,16
5876eb549f11da0399d457f9,11,81,6,122,67,46
5876eb549f11da0399d457fb,77,421,942,842,41,43
5876eb549f11da0399d457fd,30,26,2,12,2,2
5876eb549f11da0399d457ff,2,35,0,12,0,1
5876eb549f11da0399d45801,95,127,2,13,24,51
5876eb549f11da0399d45803,21,18,5,73,42,12
5876eb549f11da0399d45805,2,20,2,0,0,0
5876eb549f11da0399d45807,117,25,5,56,4,2
5876eb549f11da0399d45809,19,232,2,107,27,41
5876eb549f11da0399d4580b,42,74,3,16,19,0
5876eb549f11da0399d4580d,44,321,11,3034,137,101
5876eb549f11da0399d4580f,16,221,1,246,35,37
5876eb549f11da0399d45811,48,116,11,639,3219,22
5876eb549f11da0399d45813,423,212,5,34,1,64
5876eb549f11da0399d45815,7,83,4,546,54,36
5876eb549f11da0399d45817,12,60,0,92,4,3
5876eb549f11da0399d45819,98,377,97,131,67,45
5876eb549f11da0399d4581b,13,98,3,423,50,12
5876eb549f11da0399d4581d,446,123,4,273,94,32
5876eb549f11da0399d4581f,126,110,3,377,31,41
5876eb549f11da0399d45821,167,109,4,8,2,53
5876eb549f11da0399d45823,31,54,6,1283,124,30
5876eb549f11da0399d45825,27,82,7,139,72,30
5876eb549f11da0399d45827,42,11,1,3,0,0
5876eb549f11da0399d45829,26,471,7,158,51,17
5876eb549f11da0399d4582b,11,27,0,9,27,0
5876eb549f11da0399d4582d,23,18,8,680,62,18
5876eb549f11da0399d4582f,93,106,1,11,3,4
5876eb549f11da0399d45831,471,412,90,606,210,35
5876eb549f11da0399d45833,103,85,34,124,10,0
5876eb549f11da0399d45835,287,99,62,32,1,42
5876eb549f11da0399d45837,83,44,5,156,108,5
5876eb549f11da0399d45839,37,6,0,5,1,3
5876eb549f11da0399d4583b,55,172,111,217,97,11
5876eb549f11da0399d4583d,26,96,15,50,118,8
5876eb549f11da0399d4583f,262,156,24,3,2,39
5876eb549f11da0399d45841,3,22,14,76,14,5
5876eb549f11da0399d45843,1285,191,30,67,4,93
5876eb549f11da0399d45845,4,55,4,1,1,0
5876eb549f11da0399d45847,19,55,14,270,154,30
5876eb549f11da0399d45849,897,148,6,54,29,83
5876eb549f11da0399d4584b,2,0,0,2,0,0
5876eb549f11da0399d4584d,3,10,2,19,3,6
5876eb549f11da0399d4584f,18,9,0,141,111,0
5876eb549f11da0399d45851,15,106,34,286,32,9
5876eb549f11da0399d45853,23,61,36,66,35,3
5876eb549f11da0399d45855,24,374,1,236,30,14
5876eb549f11da0399d45857,6,166,33,48,20,9
5876eb549f11da0399d45859,27,67,3,1,24,2
5876eb549f11da0399d4585b,48,93,25,168,7,19
5876eb549f11da0399d4585d,15,24,3,87,6,1
5876eb549f11da0399d4585f,11,37,2,14,5,2
5876eb549f11da0399d45861,5,71,11,28,16,13
5876eb549f11da0399d45863,15,2,1,0,3,0
5876eb549f11da0399d45865,16,20,1,8,17,0
5876eb549f11da0399d45867,1694,125,2,45,2,124
5876eb549f11da0399d45869,23,140,30,143,260,9
5876eb549f11da0399d4586b,147,31,3,33,48,0
5876eb549f11da0399d4586d,136,222,25,21,13,73
5876eb549f11da0399d4586f,21,20,0,47,16,4
5876eb549f11da0399d45871,34,5000,135,2940,1782,282
5876eb549f11da0399d45873,4,0,0,2,0,4
5876eb549f11da0399d45875,434,216,1,103,25,5
5876eb549f11da0399d45877,33,17,0,39,48,5
5876eb549f11da0399d45879,8,262,25,1192,136,15
5876eb549f11da0399d4587b,12,73,16,22,2,2
5876eb549f11da0399d4587d,65,224,2,431,156,21
5876eb549f11da0399d4587f,446,415,79,113,1,304
5876eb549f11da0399d45881,142,4307,30,254,305,47
5876eb549f11da0399d45883,2,32,0,3,23,3
5876eb549f11da0399d45885,28,66,2,65,63,20
5876eb549f11da0399d45887,658,33,6,669,72,1
5876eb549f11da0399d45889,13,105,2,10,5,12
5876eb549f11da0399d4588b,10,4,0,0,7,0
5876eb549f11da0399d4588d,330,327,10,35,32,154
5876eb549f11da0399d4588f,2,14,1,6,10,6
5876eb549f11da0399d45891,56,226,4,140,156,48
5876eb549f11da0399d45893,13,26,1,15,1,44
5876eb549f11da0399d45895,7,253,5,157,13,21
5876eb549f11da0399d45897,54,602,40,637,93,104
5876eb549f11da0399d45899,53,980,64,80,6,312
5876eb549f11da0399d4589b,17,137,1,125,34,27
5876eb549f11da0399d4589d,1106,164,3,30,5,52
5876eb549f11da0399d4589f,5,12,0,16,1,13
5876eb549f11da0399d458a1,378,379,4,54,73,4
5876eb549f11da0399d458a3,61,155,6,181,132,8
5876eb549f11da0399d458a5,138,30,7,879,136,4
5876eb549f11da0399d458a7,9,68,3,157,66,7
5876eb549f11da0399d458a9,2,7,8,102,65,5
5876eb549f11da0399d458ab,246,762,27,1917,89,9
5876eb549f11da0399d458ad,21,2,0,41,39,0
5876eb549f11da0399d458af,95,227,10,1329,259,48
5876eb549f11da0399d458b1,46,261,6,529,95,60
5876eb549f11da0399d458b3,119,24,4,105,23,0
5876eb549f11da0399d458b5,47,7,1,43,82,7
5876eb549f11da0399d458b7,11,127,3,278,46,6
5876eb549f11da0399d458b9,11,8,0,12,3,2
5876eb549f11da0399d458bb,6,240,93,589,171,14
5876eb549f11da0399d458bd,70,105,15,250,18,30
5876eb549f11da0399d458bf,40,4,0,48,3,3
5876eb549f11da0399d458c1,3,43,4,21,13,4
5876eb549f11da0399d458c3,112,145,1,118,1,201
5876eb549f11da0399d458c5,71,123,9,7,2,96
5876eb549f11da0399d458c7,16,59,0,54,15,21
5876eb549f11da0399d458c9,98,20,7,11,2,19
5876eb549f11da0399d458cb,18,40,17,54,20,14
5876eb549f11da0399d458cd,49,302,4,400,62,139
5876eb549f11da0399d458cf,30,118,15,148,96,22
5876eb549f11da0399d458d1,41,80,1,29,3,1
5876eb549f11da0399d458d3,47,178,1,144,43,45
5876eb549f11da0399d458d5,33,7,3,43,23,2
5876eb549f11da0399d458d7,66,310,5,46,111,25
5876eb549f11da0399d458d9,20,141,1,51,6,0
5876eb549f11da0399d458db,12,104,4,159,57,4
5876eb549f11da0399d458dd,4,1,0,0,1,14
5876eb549f11da0399d458df,1,50,0,29,10,2
5876eb549f11da0399d458e1,18,31,5,29,22,16
5876eb549f11da0399d458e3,5,4,0,17,26,6
5876eb549f11da0399d458e5,74,103,3,37,15,5
5876eb549f11da0399d458e7,85,199,3,737,50,25
5876eb549f11da0399d458e9,14,17,8,4,32,0
5876eb549f11da0399d458eb,226,107,1,103,1,203
5876eb549f11da0399d458ed,16,302,11,1548,178,29
5876eb549f11da0399d458ef,388,491,64,4,22,23
5876eb549f11da0399d458f1,32,32,3,22,18,28
5876eb549f11da0399d458f3,24,24,6,25,14,5
5876eb549f11da0399d458f5,328,224,3,19,4,30
5876eb549f11da0399d458f7,108,112,1,10,2,25
5876eb549f11da0399d458f9,398,144,36,40,17,81
5876eb549f11da0399d458fb,89,173,13,106,1,97
5876eb549f11da0399d458fd,4690,761,64,495,1,71
5876eb549f11da0399d458ff,570,273,4,30,8,26
5876eb549f11da0399d45901,349,122,16,9,1,17
5876eb549f11da0399d45903,23,41,1,82,65,4
5876eb549f11da0399d45905,224,206,6,24,1,39
5876eb549f11da0399d45907,44,31,1,117,17,20
5876eb549f11da0399d45909,56,384,7,3110,120,15
5876eb549f11da0399d4590b,8,141,12,244,48,20
5876eb549f11da0399d4590d,159,58,0,1074,82,16
5876eb549f11da0399d4590f,14,31,2,88,45,49
5876eb549f11da0399d45911,87,193,26,147,20,34
5876eb549f11da0399d45913,17,250,121,234,60,1
5876eb549f11da0399d45915,15,8,1,42,127,16
5876eb549f11da0399d45917,39,74,4,132,7,8
5876eb549f11da0399d45919,95,268,31,558,29,1
5876eb549f11da0399d4591b,35,146,15,156,17,46
5876eb549f11da0399d4591d,91,81,8,695,46,20
5876eb549f11da0399d4591f,1,10,1,8,2,92
5876eb549f11da0399d45921,75,47,1,355,84,20
5876eb549f11da0399d45923,8,5,0,55,35,0
5876eb549f11da0399d45925,86,33,1,15,27,4
5876eb549f11da0399d45927,21,31,0,108,14,0
5876eb549f11da0399d45929,174,75,16,45,3,141
5876eb549f11da0399d4592b,26,109,58,114,8,16
5876eb549f11da0399d4592d,984,146,6,52,1,17
5876eb549f11da0399d4592f,66,123,4,29,2,27
5876eb549f11da0399d45931,105,163,3,25,15,76
5876eb549f11da0399d45933,26,87,2,37,10,7
5876eb549f11da0399d45935,272,253,5,64,36,19
5876eb559f11da0399d45937,31,45,15,37,67,5
5876eb559f11da0399d45939,3,135,4,47,27,7
5876eb559f11da0399d4593b,129,145,131,34,2,16
5876eb559f11da0399d4593d,29,12,1,15,16,0
5876eb559f11da0399d4593f,2216,1051,118,354,36,60
5876eb559f11da0399d45941,192,73,21,24,8,22
5876eb559f11da0399d45943,246,455,173,4,3,155
5876eb559f11da0399d45945,3,50,9,18,36,11
5876eb559f11da0399d45947,31,15,0,12,14,0
5876eb559f11da0399d45949,12,89,0,90,16,16
5876eb559f11da0399d4594b,209,344,6,25,5,61
5876eb559f11da0399d4594d,17,151,10,91,79,18
5876eb559f11da0399d4594f,22,278,88,187,96,63
5876eb559f11da0399d45951,36,107,1070,112,42,2
5876eb559f11da0399d45953,72,31,3,389,31,105
5876eb559f11da0399d45955,23,15,1,183,13,9
5876eb559f11da0399d45957,15,26,1,11,6,0
5876eb559f11da0399d45959,713,242,35,18,3,99
5876eb559f11da0399d4595b,17,74,5,65,26,12
5876eb559f11da0399d4595d,946,159,6,94,3,138
5876eb559f11da0399d4595f,76,95,3,26,25,59
5876eb559f11da0399d45961,22,34,0,6,74,7
5876eb559f11da0399d45963,20,208,4,2447,35,46
5876eb559f11da0399d45965,121,96,29,18,9,8
5876eb559f11da0399d45967,37,429,6,239,7,55
5876eb559f11da0399d45969,1,5,0,9,27,0
5876eb559f11da0399d4596b,41,94,12,166,91,26
5876eb559f11da0399d4596d,1948,410,3720,22,38,124
5876eb559f11da0399d4596f,45,54,1,239,49,5
5876eb559f11da0399d45971,24,85,298,702,46,1
5876eb559f11da0399d45973,11,43,11,109,22,6
5876eb559f11da0399d45975,21,37,10,195,23,9
5876eb559f11da0399d45977,88,423,7,207,33,62
5876eb559f11da0399d45979,56,33,0,2,55,4
5876eb559f11da0399d4597b,3,0,0,89,17,7
5876eb559f11da0399d4597d,7,42,3,230,13,10
5876eb559f11da0399d4597f,4,43,6,65,6,49
5876eb559f11da0399d45981,52,198,39,17,62,6
5876eb559f11da0399d45983,34,445,4,334,92,22
5876eb559f11da0399d45985,122,346,58,352,221,10
5876eb559f11da0399d45987,26,314,4,403,62,76
5876eb559f11da0399d45989,51,5,2,9,30,2
5876eb559f11da0399d4598b,1756,748,147,103,8,72
5876eb559f11da0399d4598d,79,151,2,52,2,35
5876eb559f11da0399d4598f,8,4,1,0,9,0
5876eb559f11da0399d45991,3,66,3,7,87,2
5876eb559f11da0399d45993,56,2,0,8,0,0
5876eb559f11da0399d45995,64,210,53,122,83,7
5876eb559f11da0399d45997,28,17,2,1,2,11
5876eb559f11da0399d45999,7,576,341,192,88,22
5876eb559f11da0399d4599b,11,1,0,0,1,0
5876eb559f11da0399d4599d,38,523,92,197,30,17
5876eb559f11da0399d4599f,15,138,13,80,46,16
5876eb559f11da0399d459a1,3,10,1,0,122,0
5876eb559f11da0399d459a3,80,61,16,4746,314,9
5876eb559f11da0399d459a5,48,217,4,2372,36,101
5876eb559f11da0399d459a7,37,201,25,262,56,22
5876eb559f11da0399d459a9,53,163,5,620,89,77
5876eb559f11da0399d459ab,317,201,15,14,1,136
5876eb559f11da0399d459ad,9,13,5,187,18,3
5876eb559f11da0399d459af,14,19,4,0,9,0
5876eb559f11da0399d459b1,58,240,51,539,33,27
5876eb559f11da0399d459b3,3,9,0,1,16,0
5876eb559f11da0399d459b5,39,105,4,399,29,27
5876eb559f11da0399d459b7,6,16,1,5,1,0
5876eb559f11da0399d459b9,61,204,1,119,86,26
5876eb559f11da0399d459bb,9,69,8,21,11,3
5876eb559f11da0399d459bd,1251,736,37,62,10,68
5876eb559f11da0399d459bf,815,58,0,253,55,19
5876eb559f11da0399d459c1,9,20,0,0,0,0
5876eb559f11da0399d459c3,86,337,0,1,2,4
5876eb559f11da0399d459c5,109,14,1,114,67,1
5876eb559f11da0399d459c7,7,102,11,260,50,5
5876eb559f11da0399d459c9,222,59,518,20,1,16
5876eb559f11da0399d459cb,51,283,4,49,37,45
5876eb559f11da0399d459cd,44,117,6,8,2,25
5876eb559f11da0399d459cf,7,19,2,83,16,7
5876eb559f11da0399d459d1,623,0,3,707,70,2
5876eb559f11da0399d459d3,17,58,0,106,23,10
5876eb559f11da0399d459d5,162,247,12,17,3,5
5876eb559f11da0399d459d7,17,11,3,20,18,0
5876eb559f11da0399d459d9,24,10,10,979,0,45
5876eb559f11da0399d459db,23,40,1,11,6,172
5876eb559f11da0399d459dd,33,44,8,6,2,23
5876eb559f11da0399d459df,14,349,52,119,224,50
5876eb559f11da0399d459e1,16,27,0,32,93,8
5876eb559f11da0399d459e3,63,0,0,14,7,1
5876eb559f11da0399d459e5,65,2282,66,1046,106,34
5876eb559f11da0399d459e7,65,473,5,848,175,122
5876eb559f11da0399d459e9,5,26,10,52,17,9
5876eb559f11da0399d459eb,17,27,3,66,24,18
5876eb559f11da0399d459ed,32,190,6,1029,112,11
5876eb559f11da0399d459ef,448,217,6,20,23,116
5876eb559f11da0399d459f1,26,312,5,73,100,13
5876eb559f11da0399d459f3,23,29,12,204,3,4
5876eb559f11da0399d459f5,40,636,48,292,51,41
5876eb559f11da0399d459f7,54,496,43,2893,162,65
5876eb559f11da0399d459f9,38,89,4,20,25,99
5876eb559f11da0399d459fb,35,69,1,97,69,26
5876eb559f11da0399d459fd,240,81,7,6,1,18
5876eb559f11da0399d459ff,895,299,4,21,4,168
5876eb559f11da0399d45a01,11,70,4,66,32,2
5876eb559f11da0399d45a03,2,20,20,84,12,0
5876eb559f11da0399d45a05,87,359,63,64,38,42
5876eb559f11da0399d45a07,1213,474,154,44,10,113
5876eb559f11da0399d45a09,142,17,4,310,23,1
5876eb559f11da0399d45a0b,111,201,12,344,26,0
5876eb559f11da0399d45a0d,2,136,2,67,42,35
5876eb559f11da0399d45a0f,3,30,10,32,11,10
5876eb559f11da0399d45a11,19,371,37,449,242,16
5876eb559f11da0399d45a13,187,233,5,156,26,89
5876eb559f11da0399d45a15,55,587,22,838,52,11
5876eb559f11da0399d45a17,37,22,1,6,0,2
5876eb559f11da0399d45a19,282,128,3,59,3,74
5876eb559f11da0399d45a1b,82,659,69,127,73,73
5876eb559f11da0399d45a1d,81,683,171,1256,114,11
5876eb559f11da0399d45a1f,33,267,8,162,64,5
5876eb559f11da0399d45a21,213,347,27,390,79,48
5876eb559f11da0399d45a23,42,247,59,1465,50,74
5876eb559f11da0399d45a25,97,188,27,6,1,14
5876eb559f11da0399d45a27,18,64,4,69,9,1
